代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
5236,凌陽創新,172.0,-7.0,-3.91,26W21,05/20,4,1388,11.8,2.31,-1,-2,-0.05,0.0,1,44,1.12,0.07,4,1436,12.2,2.39
6113,亞矽,24.7,0.45,1.86,26W21,05/20,4,383,3.71,0.73,0,0,0.0,0.0,0,0,0.0,0.0,1,171,14.8,0.33
6192,巨路,126.0,2.0,1.61,26W21,05/20,4,1551,22.5,1.61,0,0,0.0,0.0,1,5,0.61,0.0,4,1278,18.5,1.33
6202,盛群,55.6,3.3,6.31,26W21,05/20,4,5117,8.5,2.22,3,419,0.87,0.18,-2,-6,-0.02,0.0,4,5599,9.3,2.43
6446,藥華藥,789.0,-7.0,-0.88,26W21,05/20,4,7531,12.6,1.98,-3,-2061,-4.02,-0.54,-1,-10,-0.09,0.0,-1,-776,-6.82,-0.2
6470,宇智,47.4,0.4,0.85,26W21,05/20,4,215,20.4,0.57,0,0,0.0,0.0,1,0,0.05,0.0,4,212,20.1,0.56
6505,台塑化,51.2,-0.1,-0.19,26W21,05/20,4,20581,13.6,0.22,1,106,0.56,0.0,-2,-1024,-1.93,-0.01,-1,-547,-2.86,-0.01
6508,惠光,23.3,-0.45,-1.89,26W21,05/20,4,97,7.96,0.11,0,0,0.0,0.0,0,0,0.0,0.0,3,74,8.03,0.09
6697,東捷資訊,40.55,-0.55,-1.34,26W21,05/20,4,46,4.17,0.17,0,0,0.0,0.0,0,0,0.0,0.0,4,46,4.17,0.17
6708,天擎,40.5,0.5,1.25,26W21,05/20,4,18,2.33,0.06,0,0,0.0,0.0,0,0,0.0,0.0,4,18,2.33,0.06
6806,森崴能源,11.4,-1.25,-9.88,26W21,05/20,4,6800,48.5,2.48,0,0,0.0,0.0,0,0,0.0,0.0,4,6800,48.5,2.48
6811,宏碁資訊,205.5,0.5,0.24,26W21,05/20,4,203,8.65,0.49,0,0,0.0,0.0,1,0,0.13,0.0,4,203,8.66,0.49
6996,力領科技,192.0,7.0,3.78,26W21,05/20,4,549,18.0,1.31,0,0,0.0,0.0,1,0,0.01,0.0,4,561,18.4,1.34
8097,常珵,57.3,1.9,3.43,26W21,05/20,4,274,19.8,0.43,0,0,0.0,0.0,-1,-2,-0.42,0.0,4,276,19.9,0.43
8358,金居,460.0,31.0,7.23,26W21,05/20,4,23356,9.3,9.25,1,34,0.25,0.01,1,142,1.05,0.06,4,13594,5.41,5.38
8390,金益鼎,113.0,-1.5,-1.31,26W21,05/20,4,5008,18.3,5.21,0,0,0.0,0.0,-1,-261,-4.54,-0.27,-1,-252,-4.38,-0.26
8415,大國鋼,36.45,0.55,1.53,26W21,05/20,4,4439,32.4,0.43,0,0,0.0,0.0,-14,-5843,-15.4,-0.57,2,1643,17.4,0.16
8424,惠普,73.2,0.0,0.0,26W21,05/20,4,11,3.71,0.03,0,0,0.0,0.0,0,0,0.0,0.0,4,11,3.71,0.03
00401A,主動摩根台灣鑫收,12.17,0.02,0.16,26W21,05/20,3,20123,10.7,7.64,0,0,0.0,0.0,1,3253,10.5,1.24,2,11792,12.2,4.48
00648R,元大S&P500反1,4.08,0.02,0.49,26W21,05/20,3,77,0.64,0.05,0,0,0.0,0.0,-2,-3749,-45.2,-2.56,-2,-3682,-44.3,-2.51
00661,元大日經225,77.0,-1.15,-1.47,26W21,05/20,3,243,9.83,1.02,0,0,0.0,0.0,-1,-140,-23.0,-0.58,-1,-109,-17.9,-0.45
00689R,國泰20年美債反1,22.72,0.19,0.84,26W21,05/20,3,464,24.5,6.74,0,0,0.0,0.0,-3,-557,-29.4,-8.09,-1,-3,-1.5,-0.04
00700,富邦恒生國企,17.24,-0.07,-0.4,26W21,05/20,3,330,8.76,0.92,0,0,0.0,0.0,-1,-104,-13.8,-0.29,-1,-56,-7.39,-0.15
00720B,元大投資級公司債,32.3,-0.17,-0.52,26W21,05/20,3,39209,31.7,0.94,0,0,0.0,0.0,29,261974,25.7,6.29,28,481923,48.7,11.6
00731,復華富時高息低波,74.65,0.25,0.34,26W21,05/20,3,1412,14.0,5.62,0,0,0.0,0.0,4,1150,8.67,4.58,67,45857,18.5,183.0
00751B,元大AAA至A公司債,31.01,-0.18,-0.58,26W21,05/20,3,14497,15.0,0.28,0,0,0.0,0.0,21,182557,18.4,3.49,22,555899,54.7,10.6
00793B,群益AAA-A醫療債,30.23,-0.15,-0.49,26W21,05/20,3,74,4.87,2.1,0,0,0.0,0.0,2,16,1.67,0.44,2,89,9.46,2.51
00919,群益台灣精選高息,25.98,0.22,0.85,26W21,05/20,3,319152,14.6,1.8,0,0,0.0,0.0,6,1357537,34.1,7.66,7,1867778,43.7,10.5
00929,復華台灣科技優息,25.07,-0.03,-0.12,26W21,05/20,3,56014,7.79,1.19,0,0,0.0,0.0,7,970844,48.4,20.6,7,1067207,53.2,22.6
00939,統一台灣高息動能,18.09,0.01,0.06,26W21,05/20,3,33881,25.2,2.7,0,0,0.0,0.0,25,665444,49.6,52.9,25,891235,66.4,70.9
00949,復華日本龍頭,19.95,-0.23,-1.14,26W21,05/20,3,3205,14.0,1.63,0,0,0.0,0.0,10,14427,24.0,7.34,11,17805,25.3,9.06
1342,八貫,92.0,0.1,0.11,26W21,05/20,3,389,9.99,0.5,0,0,0.0,0.0,0,0,0.0,0.0,3,329,8.45,0.42
1438,三地開發,20.65,0.05,0.24,26W21,05/20,3,115,5.86,0.1,0,0,0.0,0.0,-2,-3,-0.43,0.0,3,115,5.86,0.1
1590,亞德客-KY,1405.0,-25.0,-1.75,26W21,05/20,3,1598,10.6,0.8,-2,-493,-5.85,-0.25,-3,-147,-0.97,-0.07,5,1866,5.25,0.93
1597,直得,171.0,-8.5,-4.74,26W21,05/20,3,2966,7.88,3.32,-3,-16,-0.04,-0.02,2,197,1.55,0.22,11,6593,4.47,7.39
2030,彰源,17.25,0.45,2.68,26W21,05/20,3,3729,11.6,1.33,0,0,0.0,0.0,1,9,0.29,0.0,3,3723,11.6,1.33
2059,川湖,4500.0,50.0,1.12,26W21,05/20,3,477,5.22,0.5,-2,-63,-1.36,-0.07,-2,-26,-0.56,-0.03,1,65,6.95,0.07
2312,金寶,28.3,0.55,1.98,26W21,05/20,3,38954,8.11,2.59,-3,-7152,-1.49,-0.47,4,2837,0.33,0.19,3,34635,7.21,2.3
2351,順德,180.0,6.5,3.75,26W21,05/20,3,6662,5.61,3.66,1,595,3.19,0.33,1,17,0.09,0.01,3,6711,5.65,3.68
2352,佳世達,26.05,1.0,3.99,26W21,05/20,3,12519,14.3,0.79,1,1628,9.88,0.1,1,77,0.46,0.0,3,14155,16.2,0.9
2363,矽統,60.1,-0.4,-0.66,26W21,05/20,3,19805,6.43,3.85,-1,-50,-0.11,-0.01,1,264,0.56,0.05,3,20773,6.74,4.03
2375,凱美,111.5,10.0,9.85,26W21,05/20,3,3362,2.59,3.09,-7,-5,0.0,0.0,1,540,1.61,0.5,3,3890,2.99,3.58
2383,台光電,4395.0,-140.0,-3.09,26W21,05/20,3,2083,6.16,0.58,-1,-364,-4.99,-0.1,-2,-265,-1.35,-0.07,3,2742,8.11,0.77
2420,新巨,58.9,-0.4,-0.67,26W21,05/20,3,605,6.97,0.4,1,46,1.53,0.03,1,1,0.03,0.0,3,645,7.43,0.42
2428,興勤,223.0,9.0,4.21,26W21,05/20,3,4343,15.2,3.39,0,0,0.0,0.0,1,56,0.84,0.04,3,4474,15.7,3.49
2480,敦陽科,146.5,0.0,0.0,26W21,05/20,3,607,11.0,0.57,-2,-39,-1.4,-0.04,-5,-40,-0.42,-0.04,3,740,13.5,0.7
2492,華新科,242.0,22.0,10.0,26W21,05/20,3,43079,13.1,8.87,2,4317,2.17,0.89,4,1931,0.53,0.4,3,49046,14.9,10.1
2520,冠德,30.75,0.35,1.15,26W21,05/20,3,3729,18.9,0.61,-7,-71,-0.15,-0.01,1,56,1.77,0.01,3,3672,18.6,0.6
2597,潤弘,160.5,-2.0,-1.23,26W21,05/20,3,1239,12.4,0.4,-2,-5,-0.09,0.0,0,0,0.0,0.0,3,1239,12.4,0.4
2606,裕民,64.5,1.0,1.57,26W21,05/20,3,35137,38.3,4.16,1,113,0.84,0.01,-1,-340,-2.54,-0.04,1,1700,12.7,0.2
2890,永豐金,29.8,-0.3,-1.0,26W21,05/20,3,71902,15.7,0.5,-2,-24236,-8.09,-0.17,-4,-11545,-2.02,-0.08,3,42872,9.34,0.3
2911,麗嬰房,7.19,0.65,9.94,26W21,05/20,3,519,13.8,0.49,0,0,0.0,0.0,-1,-80,-3.55,-0.08,3,541,14.4,0.51
3008,大立光,3200.0,-165.0,-4.9,26W21,05/20,3,3146,9.38,2.4,2,841,3.07,0.64,-1,-250,-2.15,-0.19,3,4011,12.0,3.07
3019,亞光,153.5,4.0,2.68,26W21,05/20,3,4689,4.31,1.68,-9,-8,0.0,0.0,1,950,3.0,0.34,3,5490,5.05,1.97
3026,禾伸堂,394.5,29.5,8.08,26W21,05/20,3,4996,3.77,3.01,5,10869,5.7,6.55,-1,-211,-3.1,-0.13,3,15157,11.4,9.14
3031,佰鴻,30.55,1.95,6.82,26W21,05/20,3,3082,10.2,1.78,-3,-17,-0.06,-0.01,-1,-47,-0.79,-0.03,3,2954,9.82,1.71
3041,揚智,23.6,0.8,3.51,26W21,05/20,3,755,3.78,0.54,0,0,0.0,0.0,1,7,0.2,0.0,3,752,3.77,0.54
3045,台灣大,115.0,-1.5,-1.29,26W21,05/20,3,47679,30.6,1.28,1,4141,8.0,0.11,1,384,0.74,0.01,3,47176,30.3,1.27
3066,李洲,20.75,1.85,9.79,26W21,05/20,3,405,7.27,0.49,0,0,0.0,0.0,2,15,0.38,0.02,3,415,7.44,0.5
3093,港建*,47.8,-0.75,-1.54,26W21,05/20,3,507,1.59,0.35,0,0,0.0,0.0,2,1,0.01,0.0,3,508,1.59,0.35
3094,聯傑,36.3,2.05,5.99,26W21,05/20,3,1145,1.83,1.38,0,0,0.0,0.0,3,70,0.11,0.08,3,1215,1.94,1.46
3135,凌航,190.5,2.5,1.33,26W21,05/20,3,1066,0.97,1.38,0,0,0.0,0.0,-5,-422,-0.22,-0.54,3,734,0.67,0.95
3189,景碩,504.0,-9.0,-1.75,26W21,05/20,3,8589,2.27,1.63,1,1176,1.21,0.22,2,882,0.34,0.17,1,3147,3.23,0.6
3217,優群,188.5,-1.0,-0.53,26W21,05/20,3,2026,7.75,2.25,-2,-9,-0.05,-0.01,3,394,1.51,0.44,3,2446,9.36,2.72
3227,原相,223.5,5.0,2.29,26W21,05/20,3,4688,13.5,3.11,2,458,2.16,0.3,-2,-255,-1.2,-0.17,3,4774,13.8,3.17
3311,閎暉,31.5,0.5,1.61,26W21,05/20,3,279,9.41,0.28,0,0,0.0,0.0,-1,-9,-2.08,-0.01,3,276,9.32,0.28
3450,聯鈞,413.5,21.0,5.35,26W21,05/20,3,15877,7.2,10.9,-2,-2194,-2.86,-1.51,-2,-283,-0.37,-0.19,-1,-665,-7.74,-0.46
3467,台灣精材,60.9,0.8,1.33,26W21,05/20,3,101,1.35,0.32,0,0,0.0,0.0,0,0,0.0,0.0,3,95,1.27,0.31
3511,矽瑪,19.55,0.1,0.51,26W21,05/20,3,291,4.14,0.36,0,0,0.0,0.0,-1,0,-0.06,0.0,3,291,4.15,0.36
3526,凡甲,355.5,-3.0,-0.84,26W21,05/20,3,1584,8.01,2.4,1,15,0.8,0.02,-3,-241,-1.22,-0.37,5,2800,8.71,4.25
3545,敦泰,57.4,1.3,2.32,26W21,05/20,3,3912,10.0,1.77,-1,-4,-0.06,0.0,9,552,0.54,0.25,3,4212,10.8,1.9
3550,聯穎,19.95,-0.3,-1.48,26W21,05/20,3,610,1.11,0.57,0,0,0.0,0.0,1,3,0.05,0.0,3,481,0.87,0.45
3684,榮昌,60.6,0.1,0.17,26W21,05/20,3,104,6.98,0.34,0,0,0.0,0.0,-2,0,-0.05,0.0,3,104,6.97,0.34
3704,合勤控,38.7,0.6,1.57,26W21,05/20,3,9861,20.2,2.37,0,0,0.0,0.0,-5,-41,-0.05,-0.01,3,9832,20.2,2.37
4126,太醫,79.9,0.3,0.38,26W21,05/20,3,63,14.6,0.09,0,0,0.0,0.0,0,0,0.0,0.0,3,63,14.6,0.09
4130,健亞,27.3,-0.55,-1.97,26W21,05/20,3,224,10.9,0.16,0,0,0.0,0.0,-4,-48,-1.5,-0.03,3,221,10.8,0.16
4160,訊聯基因,42.25,1.35,3.3,26W21,05/20,3,50,4.61,0.19,0,0,0.0,0.0,-1,0,0.0,0.0,3,50,4.61,0.19
4178,永笙-KY,19.0,0.0,0.0,26W21,05/20,3,827,7.65,0.38,0,0,0.0,0.0,0,0,0.0,0.0,3,826,7.64,0.38
4577,達航科技,118.0,-6.0,-4.84,26W21,05/20,3,967,5.44,1.97,0,0,0.0,0.0,-1,-18,-0.7,-0.04,3,923,5.19,1.88
4584,君帆,45.9,3.95,9.42,26W21,05/20,3,5,2.76,0.02,0,0,0.0,0.0,0,0,0.0,0.0,3,5,2.76,0.02
4903,聯光通,44.35,-1.75,-3.8,26W21,05/20,3,565,0.96,0.54,0,0,0.0,0.0,1,4,0.03,0.0,3,569,0.97,0.54
4912,聯德控股-KY,103.0,1.0,0.98,26W21,05/20,3,1402,7.32,2.09,0,0,0.0,0.0,1,1,0.02,0.0,3,1401,7.32,2.09
4930,燦星網,16.55,-0.1,-0.6,26W21,05/20,3,80,5.42,0.1,0,0,0.0,0.0,0,0,0.0,0.0,3,99,6.71,0.12
4966,譜瑞-KY,757.0,29.0,3.98,26W21,05/20,3,5191,8.2,6.57,4,5274,7.16,6.68,-1,-77,-1.73,-0.1,3,10818,17.1,13.7
4973,廣穎,109.0,-1.0,-0.91,26W21,05/20,3,3259,3.07,4.99,0,0,0.0,0.0,4,105,0.07,0.16,3,3363,3.17,5.15
4974,亞泰,73.7,0.0,0.0,26W21,05/20,3,513,17.2,0.71,0,0,0.0,0.0,-2,-1,-0.06,0.0,3,513,17.2,0.71
5213,亞昕,26.1,0.0,0.0,26W21,05/20,3,658,7.22,0.09,0,0,0.0,0.0,0,0,0.0,0.0,3,823,9.03,0.11
5227,立凱-KY,25.6,0.1,0.39,26W21,05/20,3,138,3.2,0.2,0,0,0.0,0.0,-1,-1,-0.06,0.0,3,137,3.19,0.2
5328,華容,30.9,2.8,9.96,26W21,05/20,3,7420,3.48,4.3,0,0,0.0,0.0,4,662,0.28,0.38,3,8057,3.78,4.67
5471,松翰,52.3,4.7,9.87,26W21,05/20,3,2627,5.91,1.56,0,0,0.0,0.0,-1,-3,-0.03,0.0,3,2725,6.13,1.62
5546,永固-KY,16.5,0.85,5.43,26W21,05/20,3,53,17.3,0.06,0,0,0.0,0.0,1,1,1.11,0.0,3,54,17.6,0.07
5604,中連,31.65,0.35,1.12,26W21,05/20,3,37,8.49,0.03,0,0,0.0,0.0,0,0,0.0,0.0,3,37,8.49,0.03
6173,信昌電,159.5,-1.0,-0.62,26W21,05/20,3,13743,11.7,7.99,0,0,0.0,0.0,-1,-124,-1.72,-0.07,7,27737,8.61,16.1
6182,合晶,57.9,2.4,4.32,26W21,05/20,3,28760,4.11,4.84,0,0,0.0,0.0,7,4219,0.33,0.71,3,31278,4.47,5.27
6189,豐藝,51.1,2.55,5.25,26W21,05/20,3,822,5.06,0.31,-2,-113,-1.06,-0.04,-1,-41,-0.7,-0.02,7,2833,9.33,1.07
6208,日揚,93.8,-9.7,-9.37,26W21,05/20,3,263,0.68,0.28,0,0,0.0,0.0,-1,0,0.0,0.0,3,256,0.66,0.27
6242,立康,37.5,-0.2,-0.53,26W21,05/20,3,8,5.28,0.03,0,0,0.0,0.0,0,0,0.0,0.0,3,8,5.27,0.03
6243,迅杰,33.55,0.35,1.05,26W21,05/20,3,526,9.68,1.16,0,0,0.0,0.0,1,2,0.24,0.0,3,523,9.62,1.16
6277,宏正,72.4,0.1,0.14,26W21,05/20,3,531,13.8,0.44,0,0,0.0,0.0,1,2,0.2,0.0,3,531,13.8,0.44
6282,康舒,50.8,0.0,0.0,26W21,05/20,3,25636,5.18,2.99,1,120,0.19,0.01,-1,-330,-0.53,-0.04,3,26879,5.43,3.14
6284,佳邦,88.0,2.9,3.41,26W21,05/20,3,6746,21.6,4.53,0,0,0.0,0.0,3,102,0.33,0.07,3,6848,21.9,4.6
6285,啟碁,279.0,-13.0,-4.45,26W21,05/20,3,27166,5.81,5.62,-2,-2619,-0.9,-0.54,-6,-4050,-0.42,-0.84,-1,-1624,-1.18,-0.34
6462,神盾,134.5,3.5,2.67,26W21,05/20,3,4057,10.8,4.45,3,49,0.13,0.05,1,38,0.3,0.04,3,4210,11.2,4.61
6494,九齊,54.0,2.8,5.47,26W21,05/20,3,420,7.32,1.33,0,0,0.0,0.0,0,0,0.0,0.0,3,396,6.9,1.25
6509,聚和,47.65,0.7,1.49,26W21,05/20,3,9375,16.1,4.77,1,18,0.15,0.01,3,224,0.38,0.11,3,9615,16.5,4.89
6590,普鴻,67.0,0.2,0.3,26W21,05/20,3,5,2.7,0.02,0,0,0.0,0.0,0,0,0.0,0.0,3,5,2.7,0.02
6598,ABC-KY,24.2,-0.45,-1.83,26W21,05/20,3,243,8.29,0.24,0,0,0.0,0.0,1,2,0.22,0.0,3,246,8.4,0.24
6649,台生材,39.6,0.15,0.38,26W21,05/20,3,29,5.0,0.07,0,0,0.0,0.0,0,0,0.0,0.0,3,28,4.91,0.07
6668,中揚光,37.85,-0.55,-1.43,26W21,05/20,3,544,5.7,0.51,0,0,0.0,0.0,0,0,0.0,0.0,3,541,5.67,0.51
6683,雍智科技,1780.0,160.0,9.88,26W21,05/20,3,350,4.22,1.27,-3,-89,-1.07,-0.32,-1,-7,-0.41,-0.02,3,352,4.25,1.28
6715,嘉基,481.0,-3.0,-0.62,26W21,05/20,3,1238,6.13,1.85,8,4178,6.87,6.23,1,3,0.06,0.0,3,2488,12.3,3.71
6799,來頡,94.7,2.6,2.82,26W21,05/20,3,424,5.4,0.97,0,0,0.0,0.0,1,1,0.04,0.0,3,428,5.44,0.98
6834,天二科技,60.6,5.5,9.98,26W21,05/20,3,1286,2.05,1.45,0,0,0.0,0.0,-2,-137,-0.27,-0.16,3,1156,1.84,1.31
6855,數泓科,101.0,-1.5,-1.46,26W21,05/20,3,7,5.35,0.03,0,0,0.0,0.0,0,0,0.0,0.0,3,7,5.35,0.03
6962,奕力-KY,38.1,2.15,5.98,26W21,05/20,3,1678,2.45,0.34,2,36,0.1,0.01,3,129,0.19,0.03,3,1839,2.68,0.37
7547,碩網,67.7,3.1,4.8,26W21,05/20,3,104,1.39,0.31,0,0,0.0,0.0,1,0,0.0,0.0,3,104,1.39,0.31
7750,新代,2495.0,145.0,6.17,26W21,05/20,3,1628,15.3,2.27,-1,-100,-2.39,-0.14,1,10,0.25,0.01,3,1490,14.0,2.07
7772,耀穎,150.0,-8.0,-5.06,26W21,05/20,3,215,3.52,0.81,0,0,0.0,0.0,-2,-37,-0.77,-0.14,3,178,2.91,0.67
7805,威聯通,700.0,-5.0,-0.71,26W21,05/20,3,159,9.32,0.48,0,0,0.0,0.0,-1,-6,-2.14,-0.02,3,141,8.23,0.42
8032,光菱,41.2,-0.2,-0.48,26W21,05/20,3,144,4.86,0.28,0,0,0.0,0.0,0,0,0.0,0.0,3,136,4.57,0.26
8040,九暘,98.7,8.9,9.91,26W21,05/20,3,3622,6.45,3.76,0,0,0.0,0.0,1,48,0.29,0.05,3,3649,6.5,3.78
8042,金山電,116.5,8.0,7.37,26W21,05/20,3,11113,12.6,8.58,0,0,0.0,0.0,4,385,0.41,0.3,5,12513,11.5,9.67
8069,元太,230.0,8.0,3.6,26W21,05/20,3,51172,19.9,4.43,2,10971,5.88,0.95,1,148,0.74,0.01,3,62806,24.4,5.44
8109,博大,126.5,11.5,10.0,26W21,05/20,3,195,4.78,0.24,1,159,13.1,0.19,6,24,0.26,0.03,3,364,8.93,0.44
8433,弘帆,52.5,0.0,0.0,26W21,05/20,3,32,5.18,0.06,0,0,0.0,0.0,-1,0,-0.15,0.0,3,28,4.53,0.05
9918,欣天然,43.45,0.2,0.46,26W21,05/20,3,86,7.9,0.05,0,0,0.0,0.0,0,0,0.0,0.0,3,87,7.96,0.05
00400A,主動國泰動能高息,12.72,0.02,0.16,26W21,05/20,2,14900,2.98,0.97,0,0,0.0,0.0,1,2985,2.05,0.19,1,15575,10.7,1.01
0051,元大中型100,128.2,0.45,0.35,26W21,05/20,2,18,2.11,0.07,0,0,0.0,0.0,1,104,32.7,0.43,1,121,38.1,0.5
0053,元大電子,212.25,0.0,0.0,26W21,05/20,2,29,12.3,0.58,0,0,0.0,0.0,-1,-29,-35.6,-0.58,-1,-3,-3.66,-0.06
006201,元大富櫃50,44.0,-0.35,-0.79,26W21,05/20,2,33,0.74,0.17,1,33,2.44,0.17,1,259,19.2,1.3,1,316,23.4,1.58
00639,富邦深100,17.56,-0.01,-0.06,26W21,05/20,2,786,8.34,0.7,0,0,0.0,0.0,32,43730,26.4,38.9,44,67612,23.7,60.2
00645,富邦日本,53.15,-0.95,-1.76,26W21,05/20,2,34,1.39,0.07,0,0,0.0,0.0,9,3307,30.2,6.48,9,3296,30.1,6.46
00685L,群益臺灣加權正2,231.0,-4.0,-1.7,26W21,05/20,2,72,0.59,0.18,0,0,0.0,0.0,-6,-9291,-23.9,-23.1,-6,-9302,-23.9,-23.2
00690,兆豐藍籌30,68.4,-0.25,-0.36,26W21,05/20,2,59,0.67,0.07,0,0,0.0,0.0,-4,-4474,-26.9,-5.54,-4,-4428,-26.6,-5.48
00708L,期元大S&P黃金正2,88.0,-2.55,-2.82,26W21,05/20,2,820,3.66,0.75,0,0,0.0,0.0,-1,-2933,-29.7,-2.68,-1,-2217,-22.5,-2.02
00719B,元大美債1-3,30.92,-0.02,-0.06,26W21,05/20,2,2102,8.03,0.39,0,0,0.0,0.0,-7,-29460,-28.1,-5.46,2,1562,5.96,0.29
00726B,國泰新興投等債,32.33,-0.13,-0.4,26W21,05/20,2,64,3.49,0.01,0,0,0.0,0.0,3,902,25.5,0.08,3,593,16.7,0.05
00739,元大MSCI A股,28.85,0.27,0.94,26W21,05/20,2,20,3.55,0.08,0,0,0.0,0.0,1,4,2.76,0.02,1,10,6.92,0.04
00830,國泰費城半導體,79.35,1.0,1.28,26W21,05/20,2,9984,10.1,1.51,0,0,0.0,0.0,-3,-11707,-8.45,-1.78,-1,-921,-2.41,-0.14
00875,國泰網路資安,44.38,0.19,0.43,26W21,05/20,2,680,40.6,5.04,0,0,0.0,0.0,-2,-419,-25.0,-3.11,12,2309,17.6,17.1
00877,復華中國5G,39.67,0.33,0.84,26W21,05/20,2,225,0.64,0.17,0,0,0.0,0.0,-2,-3665,-10.4,-2.7,-2,-3440,-9.79,-2.53
00881,國泰台灣科技龍頭,47.66,-0.34,-0.71,26W21,05/20,2,2449,2.03,0.1,0,0,0.0,0.0,-1,-5534,-12.0,-0.24,-1,-4322,-9.35,-0.18
00899,FT潔淨能源,26.75,-0.42,-1.55,26W21,05/20,2,22,1.93,0.13,0,0,0.0,0.0,7,2402,37.3,14.4,7,2405,37.3,14.5
00903,富邦元宇宙,21.11,-0.13,-0.61,26W21,05/20,2,157,2.91,0.29,0,0,0.0,0.0,3,2808,34.8,5.18,14,13321,41.8,24.6
00945B,凱基美國非投等債,14.37,0.0,0.0,26W21,05/20,2,9290,17.7,1.07,0,0,0.0,0.0,1,2654,15.8,0.31,5,19600,14.8,2.26
00953B,群益優選非投等債,9.57,-0.01,-0.1,26W21,05/20,2,37208,14.5,0.84,0,0,0.0,0.0,2,25773,10.0,0.58,2,57980,22.6,1.31
009805,新光美國電力基建,16.1,-0.2,-1.23,26W21,05/20,2,14223,9.83,2.0,0,0,0.0,0.0,1,9445,12.5,1.33,1,22921,30.4,3.22
00980D,主動聯博投等入息,20.12,-0.07,-0.35,26W21,05/20,2,783,10.7,0.75,1,62,1.69,0.06,1,70,1.92,0.07,2,622,8.5,0.59
009812,野村日本東證,11.81,-0.2,-1.67,26W21,05/20,2,3140,30.5,2.81,0,0,0.0,0.0,1,1026,35.6,0.92,7,11443,32.0,10.2
009814,富邦標普500,10.83,-0.02,-0.18,26W21,05/20,2,983,7.47,0.55,0,0,0.0,0.0,7,23280,34.7,13.1,7,28430,42.4,16.0
009815,大華美國MAG7+,11.12,-0.05,-0.45,26W21,05/20,2,3495,6.11,0.59,0,0,0.0,0.0,7,159300,41.9,27.1,7,201239,53.0,34.2
00985B,群益ESG投等債0-5,10.17,-0.01,-0.1,26W21,05/20,2,9734,16.8,1.9,0,0,0.0,0.0,2,5701,9.81,1.11,2,15435,26.6,3.01
00985D,主動貝萊德優投等,9.97,-0.04,-0.4,26W21,05/20,2,169,4.94,0.23,0,0,0.0,0.0,-1,-255,-22.6,-0.35,-1,-250,-22.1,-0.34
00995A,主動中信台灣卓越,15.72,-0.07,-0.44,26W21,05/20,2,7748,10.6,2.37,0,0,0.0,0.0,-1,-358,-1.6,-0.11,2,9440,12.9,2.89
00996A,主動兆豐台灣豐收,13.26,0.07,0.53,26W21,05/20,2,7359,7.56,2.2,0,0,0.0,0.0,2,17225,17.7,5.16,2,24584,25.3,7.36
00997A,主動群益美國增長,11.81,0.11,0.94,26W21,05/20,2,19617,8.06,1.99,0,0,0.0,0.0,-1,-8406,-9.41,-0.85,2,11829,4.86,1.2
1259,安心,57.0,0.0,0.0,26W21,05/20,2,11,8.22,0.03,0,0,0.0,0.0,0,0,0.0,0.0,2,11,8.22,0.03
1264,德麥,273.0,0.5,0.18,26W21,05/20,2,49,15.4,0.13,0,0,0.0,0.0,-7,-341,-26.1,-0.92,-3,-172,-31.9,-0.46
1268,漢來美食,168.0,8.5,5.33,26W21,05/20,2,7,0.73,0.02,0,0,0.0,0.0,0,0,0.0,0.0,2,7,0.73,0.02
1294,漢田生技,77.8,0.2,0.26,26W21,05/20,2,3,1.81,0.01,0,0,0.0,0.0,0,0,0.0,0.0,2,3,1.81,0.01
1402,遠東新,26.75,0.5,1.9,26W21,05/20,2,11965,7.8,0.22,-7,-12505,-2.72,-0.23,-3,-1017,-0.48,-0.02,2,1905,1.24,0.04
1446,宏和,15.45,-0.05,-0.32,26W21,05/20,2,12,0.56,0.01,0,0,0.0,0.0,-2,-9,-0.42,-0.01,-1,-1,-0.27,0.0
1464,得力,10.15,0.15,1.5,26W21,05/20,2,628,14.3,0.15,0,0,0.0,0.0,1,20,1.38,0.0,2,638,14.5,0.15
1582,信錦,107.0,-10.0,-8.55,26W21,05/20,2,7772,7.27,5.39,2,2275,2.13,1.58,3,439,0.35,0.3,2,10329,9.66,7.16
1599,宏佳騰,23.65,0.15,0.64,26W21,05/20,2,23,5.38,0.03,0,0,0.0,0.0,0,0,0.0,0.0,2,23,5.38,0.03
1788,杏昌,135.5,0.0,0.0,26W21,05/20,2,6,2.24,0.01,0,0,0.0,0.0,0,0,0.0,0.0,2,6,2.24,0.01
2360,致茂,2065.0,10.0,0.49,26W21,05/20,2,2279,8.5,0.54,-1,-649,-7.62,-0.15,-3,-447,-0.86,-0.11,3,1874,3.59,0.44
