Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
1,臺股期貨,自營商,7514,64610720,5888,50747168,1626,13863552,6692,58131573,4336,37648180,2356,20483393
1,臺股期貨,投信,25,216715,1377,11916029,-1352,-11699314,85936,744961997,3388,29369894,82548,715592103
1,臺股期貨,外資,75611,649048535,73456,630261099,2155,18787437,8626,74836350,96484,836586741,-87858,-761750391
2,電子期貨,自營商,59,636411,45,486413,14,149999,25,274150,206,2257874,-181,-1983724
2,電子期貨,投信,4,43882,37,405417,-33,-361535,214,2345483,0,0,214,2345483
2,電子期貨,外資,190,2077005,257,2803843,-67,-726838,16,175363,313,3430543,-297,-3255180
3,金融期貨,自營商,32,101820,55,174773,-23,-72953,31,98580,139,442020,-108,-343440
3,金融期貨,投信,0,0,0,0,0,0,38,120840,0,0,38,120840
3,金融期貨,外資,231,734548,232,737550,-1,-3002,109,346620,224,712320,-115,-365700
4,小型臺指期貨,自營商,11736,25188739,10804,23220877,932,1967862,3290,7156271,8241,17928847,-4951,-10772576
4,小型臺指期貨,投信,2,4335,0,0,2,4335,132,286109,102,221054,30,65055
4,小型臺指期貨,外資,176950,379397199,175213,375514339,1737,3882860,4265,9245874,3339,7240364,926,2005510
5,微型臺指期貨,自營商,34544,14894730,29114,12465451,5430,2429279,5022,2188803,42666,18541344,-37644,-16352541
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,262976,112677939,260328,111522243,2648,1155696,9724,4214771,568,246458,9156,3968313
6,小型電子期貨,自營商,128,173280,211,285418,-83,-112138,137,187957,166,227424,-29,-39467
6,小型電子期貨,投信,0,0,0,0,0,0,77,105492,0,0,77,105492
6,小型電子期貨,外資,646,879625,591,804188,55,75437,52,71241,28,38370,24,32871
7,小型金融期貨,自營商,47,37424,46,36552,1,872,160,127200,13,10335,147,116865
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,172,136776,178,141535,-6,-4759,3,2385,17,13515,-14,-11130
8,股票期貨,自營商,52414,23050038,55585,20072833,-3171,2977205,115951,38524929,316511,182948254,-200560,-144423325
8,股票期貨,投信,919,1381873,46,10458,873,1371415,1089,2076719,207,37069,882,2039650
8,股票期貨,外資,358762,176540731,364566,186873668,-5804,-10332937,225028,150811942,623789,323028493,-398761,-172216551
9,ETF期貨,自營商,8487,3962420,7336,2951666,1151,1010755,15440,6105231,45773,24403290,-30333,-18298059
9,ETF期貨,投信,0,0,0,0,0,0,9336,8537761,50,20425,9286,8517336
9,ETF期貨,外資,11658,7956687,12867,8967490,-1209,-1010803,15326,11868235,6970,5771173,8356,6097062
10,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,自營商,120,18130,273,41511,-153,-23381,204,31318,455,69943,-251,-38625
11,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,外資,163,24775,83,12599,80,12177,24,3689,112,17217,-88,-13528
12,富櫃200期貨,自營商,12,10207,5,4254,7,5953,3,2577,49,41895,-46,-39318
12,富櫃200期貨,投信,3,2565,0,0,3,2565,47,40185,0,0,47,40185
12,富櫃200期貨,外資,0,0,0,0,0,0,10,8550,0,0,10,8550
13,臺灣中型100期貨,自營商,1280,417209,1263,411586,17,5623,510,172042,316,106600,194,65442
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,自營商,53,126901,53,126901,0,0,215,513950,215,513950,0,0
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,8,1639,-8,-1639
15,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,自營商,37,26905,34,24833,3,2072,35,25851,29,21432,6,4419
16,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,自營商,117,92140,134,105667,-17,-13527,48,37960,64,50637,-16,-12677
18,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,外資,53,41928,40,31541,13,10387,26,20571,141,111496,-115,-90925
19,美國標普500期貨,自營商,20,30315,5,7720,15,22595,0,0,42,64518,-42,-64518
19,美國標普500期貨,投信,0,0,0,0,0,0,1,1530,0,0,1,1530
