排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1562,4576,大銀微系統,218.0,-0.5,-0.23,26W30,07/24,38.3,1.19,40.6,1.11,59.4,-1.11
1563,6624,萬年清,43.95,1.0,2.33,26W30,07/24,29.3,0.0,40.5,0.0,59.5,0.0
1564,7765,中華資安,226.5,4.5,2.03,26W30,07/24,40.3,0.0,40.3,0.0,59.7,0.0
1565,1720,生達,57.0,0.8,1.42,26W30,07/24,37.9,0.18,40.6,0.18,59.4,-0.18
1566,5864,致和證,28.8,-0.35,-1.2,26W30,07/24,38.0,-0.18,41.2,0.39,58.8,-0.39
1567,4770,上品,216.5,4.0,1.88,26W30,07/24,39.4,0.0,40.4,0.0,59.6,0.0
1568,6508,惠光,26.7,0.8,3.09,26W30,07/24,40.3,0.03,40.3,0.03,59.7,-0.03
1569,8916,光隆,42.9,-0.4,-0.92,26W30,07/24,39.1,0.67,40.3,1.32,59.7,-1.32
1570,4933,友輝,55.0,-1.8,-3.17,26W30,07/24,39.2,0.0,40.3,0.0,59.7,0.0
1571,1409,新纖,22.5,-0.1,-0.44,26W30,07/24,39.5,0.6,40.3,0.47,59.7,-0.47
1572,5871A,中租-KY甲特,99.8,-0.2,-0.2,26W30,07/24,36.2,-0.47,39.9,0.73,60.1,-0.73
1573,2379,瑞昱,750.0,6.0,0.81,26W30,07/24,36.4,-0.16,41.1,0.13,58.9,-0.13
1574,6617,共信-KY,96.3,8.7,9.93,26W30,07/24,37.4,-0.01,40.2,0.0,59.8,0.0
1575,3374,精材,306.5,-9.5,-3.01,26W30,07/24,36.3,-0.7,37.6,-0.7,62.4,0.7
1576,4503,金雨,30.15,-3.3,-9.87,26W30,07/24,40.2,0.0,40.2,0.0,59.8,0.0
1577,2101,南港,35.5,0.9,2.6,26W30,07/24,38.9,-0.28,40.6,-0.04,59.4,0.04
1578,5288,豐祥-KY,192.5,4.0,2.12,26W30,07/24,40.2,1.27,40.2,0.0,59.8,0.0
1579,4163,鐿鈦,144.0,9.5,7.06,26W30,07/24,35.6,0.0,37.4,0.0,62.6,0.0
1580,2705,六福,16.2,0.1,0.62,26W30,07/24,38.8,0.0,40.2,0.0,59.8,0.0
1581,6690,安碁資訊,164.5,-0.5,-0.3,26W30,07/24,40.1,0.0,40.1,0.0,59.9,0.0
1582,1444,力麗,7.26,0.06,0.83,26W30,07/24,38.9,-0.13,40.2,-0.06,59.8,0.06
1583,2729,瓦城,160.0,0.5,0.31,26W30,07/24,38.5,-0.2,42.9,0.0,57.1,0.0
1584,5016,松和,24.05,0.0,0.0,26W30,07/24,38.4,0.0,40.0,0.0,60.0,0.0
1585,5534,長虹,78.4,0.6,0.77,26W30,07/24,35.8,0.01,39.6,0.32,60.4,-0.32
1586,3564,其陽,46.3,0.25,0.54,26W30,07/24,39.9,0.0,39.9,0.0,60.1,0.0
1587,2467,志聖,500.0,-19.0,-3.66,26W30,07/24,37.4,-0.71,40.8,1.01,59.2,-1.01
1588,9934,成霖,10.95,0.2,1.86,26W30,07/24,38.2,-0.59,40.4,-0.81,59.6,0.81
1589,1626,艾美特-KY,9.59,-0.07,-0.72,26W30,07/24,38.0,0.53,39.9,0.0,60.1,0.0
1590,4402,郡都開發,16.7,-0.35,-2.05,26W30,07/24,38.0,0.01,39.3,0.01,60.7,-0.01
1591,2201,裕隆,27.25,-0.35,-1.27,26W30,07/24,38.5,-0.12,39.9,-0.21,60.1,0.21
1592,3064,泰偉,20.5,0.0,0.0,26W30,07/24,39.8,0.0,39.8,0.0,60.2,0.0
1593,6606,建德工業,25.9,-0.1,-0.38,26W30,07/24,36.2,0.05,41.0,0.0,59.0,0.0
1594,6576,逸達,79.5,-0.2,-0.25,26W30,07/24,38.2,-0.13,40.1,-0.13,59.9,0.13
1595,3034,聯詠,542.0,-1.0,-0.18,26W30,07/24,38.1,-0.31,41.3,-0.42,58.7,0.42
1596,3504,揚明光,73.6,-3.5,-4.54,26W30,07/24,38.3,0.15,39.8,0.04,60.2,-0.04
1597,9960,邁達康,30.5,-0.6,-1.93,26W30,07/24,37.0,-0.01,39.8,-0.01,60.2,0.01
1598,2476,鉅祥,125.5,-2.0,-1.57,26W30,07/24,38.9,-0.3,40.5,-0.73,59.5,0.72
1599,1586,和勤,18.2,-0.05,-0.27,26W30,07/24,36.2,6.32,39.6,6.94,60.4,-6.94
1600,2751,王座,51.5,-0.4,-0.77,26W30,07/24,39.6,0.01,39.6,0.01,60.4,-0.01
1601,8162,微矽電子-創,52.8,-1.2,-2.22,26W30,07/24,33.2,0.12,39.6,1.52,60.4,-1.52
1602,2642,宅配通,20.3,-0.2,-0.98,26W30,07/24,39.6,0.0,39.6,0.0,60.4,0.0
1603,1445,大宇,10.6,0.2,1.92,26W30,07/24,38.7,0.0,39.5,-1.49,60.5,1.49
1604,1539,巨庭,16.0,-0.15,-0.93,26W30,07/24,39.8,-0.05,39.8,-0.05,60.2,0.05
1605,8433,弘帆,54.9,1.0,1.86,26W30,07/24,39.6,0.0,39.6,0.0,60.4,0.0
1606,1220,台榮,11.15,0.0,0.0,26W30,07/24,37.1,0.0,39.6,0.0,60.4,0.0
1607,5516,雙喜,12.35,0.4,3.35,26W30,07/24,37.8,0.0,39.5,0.0,60.5,0.0
1608,4406,新昕纖,9.96,0.01,0.1,26W30,07/24,34.4,-0.03,39.4,-0.03,60.6,0.03
1609,6730,常廣,34.45,-0.55,-1.57,26W30,07/24,39.4,0.0,39.4,0.0,60.6,0.0
1610,1608,華榮,34.95,0.55,1.6,26W30,07/24,38.5,0.24,39.6,0.21,60.4,-0.21
1611,2049,上銀,387.0,25.0,6.91,26W30,07/24,37.4,-0.33,39.5,-0.05,60.5,0.05
1612,2324,仁寶,36.55,-0.75,-2.01,26W30,07/24,39.0,-0.96,39.9,-1.05,60.1,1.05
1613,5468,凱鈺,25.3,-0.25,-0.98,26W30,07/24,38.1,-0.22,39.7,-0.22,60.3,0.22
1614,1324,地球,10.05,0.0,0.0,26W30,07/24,38.1,0.0,40.7,0.0,59.3,0.0
1615,3531,先益,21.6,-0.3,-1.37,26W30,07/24,33.8,0.0,39.2,0.0,60.8,0.0
1616,7730,暉盛-創,153.0,-7.0,-4.38,26W30,07/24,36.7,0.04,39.1,0.04,60.9,-0.04
1617,2542,興富發,44.3,0.2,0.45,26W30,07/24,38.8,-0.98,39.6,-0.97,60.4,0.97
1618,3704,合勤控,45.85,-1.4,-2.96,26W30,07/24,38.4,-0.15,39.7,0.05,60.3,-0.05
1619,5236,凌陽創新,142.5,-3.0,-2.06,26W30,07/24,39.1,0.0,39.1,0.0,60.9,0.0
1620,9911,櫻花,82.6,0.5,0.61,26W30,07/24,35.7,0.59,38.6,0.59,61.4,-0.59
1621,4416,三圓,10.55,-0.05,-0.47,26W30,07/24,36.0,0.2,38.6,0.2,61.4,-0.2
1622,3705,永信,53.5,0.1,0.19,26W30,07/24,35.9,-0.06,38.6,-0.06,61.4,0.06
1623,8443,阿瘦,11.4,-0.05,-0.44,26W30,07/24,35.2,-0.05,39.1,-1.5,60.9,1.5
1624,6933,AMAX-KY,164.5,-4.5,-2.66,26W30,07/24,38.7,0.11,38.7,0.11,61.3,-0.11
1625,1210,大成,52.7,0.5,0.96,26W30,07/24,37.4,-0.12,38.3,-0.03,61.7,0.03
1626,6697,東捷資訊,40.0,0.0,0.0,26W30,07/24,38.9,0.0,38.9,0.0,61.1,0.0
1627,1323,永裕,19.95,0.1,0.5,26W30,07/24,37.1,-0.06,38.9,-0.06,61.1,0.06
1628,6569,醫揚,97.8,-0.6,-0.61,26W30,07/24,38.8,0.0,38.8,0.0,61.2,0.0
1629,9945,潤泰新,26.75,0.4,1.52,26W30,07/24,38.4,-0.26,39.1,-0.06,60.9,0.06
1630,3178,公準,57.3,-1.6,-2.72,26W30,07/24,38.7,0.0,38.7,0.0,61.3,0.0
1631,5364,力麗店,8.83,0.1,1.15,26W30,07/24,38.7,0.0,38.7,0.0,61.3,0.0
1632,8476,台境*,20.5,-0.4,-1.91,26W30,07/24,35.7,-0.11,37.8,-0.11,62.2,0.11
1633,6776,展碁國際,53.8,0.6,1.13,26W30,07/24,37.7,-0.02,38.6,0.0,61.4,0.0
1634,6971,惠民實業,25.5,0.0,0.0,26W30,07/24,33.8,0.0,38.6,0.0,61.4,0.0
1635,8367,建新國際,40.05,-0.05,-0.12,26W30,07/24,37.6,0.0,38.6,0.0,61.4,0.0
1636,8442,威宏-KY,44.3,0.0,0.0,26W30,07/24,33.9,0.0,38.6,0.0,61.4,0.0
1637,6201,亞弘電,45.5,-0.2,-0.44,26W30,07/24,34.3,0.0,38.6,0.0,61.4,0.0
1638,2377,微星,153.0,-1.0,-0.65,26W30,07/24,37.7,-1.82,39.8,-1.62,60.2,1.62
1639,7750,新代,2330.0,-35.0,-1.48,26W30,07/24,37.2,-0.08,38.4,0.0,61.6,0.0
1640,8097,常珵,51.8,0.0,0.0,26W30,07/24,33.5,-0.27,39.2,-0.28,60.8,0.28
1641,2723,美食-KY,62.1,0.7,1.14,26W30,07/24,35.8,-0.01,38.4,-0.03,61.6,0.03
1642,00968B,元大優息投等債,9.17,-0.06,-0.65,26W30,07/24,38.7,0.48,40.1,0.5,59.9,-0.5
1643,6523,達爾膚,90.4,-0.1,-0.11,26W30,07/24,38.3,0.0,38.3,0.0,61.7,0.0
1644,6692,進能服,23.0,0.8,3.6,26W30,07/24,36.9,-0.05,38.4,-0.05,61.6,0.05
1645,00969B,元大零息超長美債,8.09,-0.11,-1.34,26W30,07/24,36.2,-0.2,38.0,-1.35,62.0,1.35
1646,6949,沛爾生醫-創,943.0,-34.0,-3.48,26W30,07/24,34.2,0.0,38.3,0.0,61.7,0.0
1647,3205,佰研,49.25,0.75,1.55,26W30,07/24,36.9,0.0,38.3,0.0,61.7,0.0
1648,6661,威健生技,17.6,-0.15,-0.85,26W30,07/24,38.3,-0.04,38.3,-0.04,61.7,0.04
1649,4527,方土霖,39.6,-0.4,-1.0,26W30,07/24,38.3,0.0,38.3,0.0,61.7,0.0
1650,2351,順德,170.0,-1.5,-0.87,26W30,07/24,36.9,-0.24,40.2,0.61,59.8,-0.61
1651,2596,綠意,32.15,1.1,3.54,26W30,07/24,34.4,0.0,38.2,0.0,61.8,0.0
1652,7705,三商餐飲,30.9,-0.65,-2.06,26W30,07/24,35.2,0.0,38.2,0.0,61.8,0.0
1653,3596,智易,178.5,-4.0,-2.19,26W30,07/24,33.0,-0.6,37.4,0.23,62.6,-0.23
1654,1446,宏和,13.85,0.1,0.73,26W30,07/24,37.4,0.01,38.1,0.0,61.9,0.0
1655,4572,駐龍,141.5,0.5,0.35,26W30,07/24,38.1,0.0,38.1,0.0,61.9,0.0
1656,4568,科際精密,39.4,-0.1,-0.25,26W30,07/24,38.1,0.61,38.1,0.61,61.9,-0.61
1657,6762,達亞,169.0,0.0,0.0,26W30,07/24,32.9,-0.03,38.1,-0.03,61.9,0.03
1658,7708,全家餐飲,93.4,0.4,0.43,26W30,07/24,38.0,0.0,38.0,0.0,62.0,0.0
1659,6811,宏碁資訊,230.5,-1.0,-0.43,26W30,07/24,38.0,0.0,38.0,0.0,62.0,0.0
1660,1466,聚隆,16.25,0.3,1.88,26W30,07/24,36.5,-0.04,38.2,-0.04,61.8,0.04
1661,2231,為升,98.8,-3.7,-3.61,26W30,07/24,37.4,0.08,37.4,0.08,62.6,-0.08
1662,5515,建國,43.25,0.85,2.0,26W30,07/24,36.7,-0.48,38.5,0.45,61.5,-0.45
1663,2033,佳大,17.0,0.65,3.98,26W30,07/24,30.9,0.08,38.8,0.08,61.2,-0.08
1664,6451,訊芯-KY,421.0,-31.0,-6.86,26W30,07/24,33.7,-0.28,35.3,-1.19,64.7,1.19
1665,1780,立弘,22.75,-0.6,-2.57,26W30,07/24,31.2,-0.11,38.0,-0.11,62.0,0.11
1666,3018,隆銘綠能,14.25,-0.25,-1.72,26W30,07/24,37.8,0.0,37.8,0.0,62.2,0.0
1667,7792,安葆,207.0,-10.0,-4.61,26W30,07/24,35.7,-0.06,37.8,-0.06,62.2,0.06
1668,6907,雅特力-KY,189.0,-6.0,-3.08,26W30,07/24,36.0,0.02,36.0,0.02,64.0,-0.02
1669,2820,華票,16.35,0.05,0.31,26W30,07/24,37.0,0.23,37.8,0.17,62.2,-0.17
1670,7842,天能綠電,83.3,7.5,9.89,26W30,07/24,37.7,0.0,37.7,0.0,62.3,0.0
1671,00720B,元大投資級公司債,32.36,-0.24,-0.74,26W30,07/24,38.7,0.4,39.3,0.36,60.7,-0.36
1672,1904,正隆,22.8,0.5,2.24,26W30,07/24,36.1,-0.09,37.8,-0.02,62.2,0.02
1673,1465,偉全,12.35,0.05,0.41,26W30,07/24,33.2,0.0,37.6,0.0,62.4,0.0
1674,8210,勤誠,1115.0,-120.0,-9.72,26W30,07/24,34.0,-0.02,37.5,0.0,62.5,0.0
1675,2838A,聯邦銀甲特,51.9,0.0,0.0,26W30,07/24,35.4,0.05,37.6,0.05,62.4,-0.05
1676,2630,亞航,48.2,-0.8,-1.63,26W30,07/24,36.8,0.62,37.7,0.16,62.3,-0.16
1677,7770,君曜,39.95,0.55,1.4,26W30,07/24,37.6,0.0,37.6,0.0,62.4,0.0
1678,4113,聯上,14.8,0.05,0.34,26W30,07/24,34.4,-0.33,37.0,0.45,63.0,-0.45
1679,9925,新保,40.05,0.0,0.0,26W30,07/24,36.1,-0.36,37.5,-0.82,62.5,0.82
1680,3663,鑫科,62.1,-1.3,-2.05,26W30,07/24,36.5,-0.06,36.5,-0.92,63.5,0.92
1681,6496,科懋,24.35,0.05,0.21,26W30,07/24,35.7,0.0,37.5,0.0,62.5,0.0
1682,4190,佐登-KY,25.5,0.3,1.19,26W30,07/24,36.1,-0.18,37.5,-0.18,62.5,0.18
1683,3259,鑫創,14.8,-0.1,-0.67,26W30,07/24,33.6,0.01,37.3,0.04,62.7,-0.04
1684,3528,安馳,89.2,-1.1,-1.22,26W30,07/24,34.7,-0.08,37.2,-0.08,62.8,0.08
1685,6584,南俊國際,550.0,50.0,10.0,26W30,07/24,33.4,0.14,37.3,1.41,62.7,-1.41
1686,8940,新天地,15.35,0.0,0.0,26W30,07/24,33.2,-0.02,37.2,-0.02,62.8,0.02
1687,9136,巨騰-DR,11.35,0.0,0.0,26W30,07/24,35.4,-0.37,36.8,-1.02,63.2,1.02
1688,6291,沛亨,372.5,-10.5,-2.74,26W30,07/24,37.1,0.0,37.1,0.0,62.9,0.0
1689,1229,聯華,40.65,0.05,0.12,26W30,07/24,36.6,0.02,37.3,-0.04,62.7,0.04
1690,2887H,台新新光庚特二,41.7,-0.15,-0.36,26W30,07/24,35.8,-0.23,37.7,-0.28,62.3,0.28
1691,4766,南寶,326.5,6.5,2.03,26W30,07/24,35.6,-0.08,37.9,-0.08,62.1,0.08
1692,1455,集盛,9.0,0.12,1.35,26W30,07/24,36.0,-0.07,37.3,-0.08,62.7,0.08
1693,3653,健策,4380.0,-70.0,-1.57,26W30,07/24,34.7,-3.75,37.9,-2.47,62.1,2.47
1694,2832,台產,58.6,0.8,1.38,26W30,07/24,35.7,0.02,37.4,0.4,62.6,-0.4
1695,1231,聯華食,80.6,0.7,0.88,26W30,07/24,36.5,0.02,36.9,-0.31,63.1,0.31
1696,2419,仲琦,24.2,-0.35,-1.43,26W30,07/24,36.8,0.0,37.0,0.03,63.0,-0.03
1697,6829,千附精密,191.5,-4.5,-2.3,26W30,07/24,37.0,0.0,37.0,0.0,63.0,0.0
1698,8921,沈氏,17.3,0.3,1.76,26W30,07/24,31.2,0.0,37.0,0.0,63.0,0.0
1699,3515,華擎,212.5,-2.0,-0.93,26W30,07/24,33.4,0.0,35.7,0.0,64.3,0.0
1700,2441,超豐,117.5,-5.5,-4.47,26W30,07/24,34.8,1.38,36.4,1.08,63.6,-1.08
1701,00982B,FT投資級債20+,9.62,-0.07,-0.72,26W30,07/24,36.9,0.05,36.9,0.05,63.1,-0.05
1702,1218,泰山,15.5,-0.05,-0.32,26W30,07/24,35.9,0.15,36.4,-0.05,63.6,0.05
1703,00684R,期元大美元指反1,15.17,0.0,0.0,26W30,07/24,27.0,-0.33,36.6,-0.33,63.4,0.33
1704,5355,佳總,5.6,0.07,1.27,26W30,07/24,34.1,0.0,37.4,0.0,62.6,0.0
1705,4127,天良,89.3,3.3,3.84,26W30,07/24,36.9,-0.32,38.6,-0.32,61.4,0.32
1706,3055,蔚華科,103.5,-7.0,-6.33,26W30,07/24,34.2,0.95,36.4,0.19,63.6,-0.19
1707,7777,能率亞洲,40.35,-1.35,-3.24,26W30,07/24,34.9,0.79,37.3,0.3,62.7,-0.3
1708,4807,日成-KY,33.5,-0.7,-2.05,26W30,07/24,36.7,0.0,36.7,0.0,63.3,0.0
1709,1909,榮成,10.0,-0.05,-0.5,26W30,07/24,35.9,-0.17,36.8,-0.37,63.2,0.37
1710,3224,三顧,35.0,-0.65,-1.82,26W30,07/24,35.5,0.01,36.5,0.01,63.5,-0.01
1711,1313,聯成,11.5,-0.1,-0.86,26W30,07/24,35.3,-0.23,36.2,-0.03,63.8,0.03
1712,2376,技嘉,344.0,0.0,0.0,26W30,07/24,34.9,-1.12,36.9,-0.85,63.1,0.85
1713,9904,寶成,23.9,0.15,0.63,26W30,07/24,34.2,0.05,35.2,0.19,64.8,-0.19
1714,3380,明泰,27.95,-0.6,-2.1,26W30,07/24,35.2,0.57,36.0,0.63,64.0,-0.63
1715,3067,全域,18.15,0.0,0.0,26W30,07/24,31.4,0.0,36.4,0.0,63.6,0.0
1716,4905,台聯電,66.6,0.9,1.37,26W30,07/24,30.0,0.0,36.3,0.0,63.7,0.0
1717,7822,倍利科,850.0,-17.0,-1.96,26W30,07/24,34.4,0.0,36.3,0.0,63.7,0.0
1718,4207,環泰,19.85,0.0,0.0,26W30,07/24,33.2,-0.53,36.3,-0.04,63.7,0.04
1719,2915,潤泰全,51.9,0.7,1.37,26W30,07/24,35.4,-0.19,36.8,-0.02,63.2,0.02
1720,6640,均華,918.0,-30.0,-3.16,26W30,07/24,36.2,0.0,36.2,0.0,63.8,0.0
1721,8182,加高,38.55,-0.85,-2.16,26W30,07/24,35.3,0.26,36.2,1.15,63.8,-1.15
1722,00967B,元大優息美債,9.05,-0.08,-0.88,26W30,07/24,34.3,0.4,37.5,-0.11,62.5,0.11
1723,3264,欣銓,207.5,-4.0,-1.89,26W30,07/24,34.4,0.68,35.5,0.68,64.5,-0.68
1724,2357,華碩,817.0,-1.0,-0.12,26W30,07/24,34.0,-0.48,37.3,-0.81,62.7,0.81
1725,4120,友華,49.1,0.0,0.0,26W30,07/24,33.0,-0.04,36.2,-0.04,63.8,0.04
1726,2949,欣新網,60.5,0.6,1.0,26W30,07/24,21.5,1.31,36.1,4.15,63.9,-4.15
1727,2509,全坤建,13.0,0.05,0.39,26W30,07/24,34.6,-0.01,36.1,0.0,63.9,0.0
1728,6951,青新-創,70.8,0.0,0.0,26W30,07/24,36.1,0.0,36.1,0.0,63.9,0.0
1729,3040,遠見,38.45,0.35,0.92,26W30,07/24,35.6,-0.05,35.6,-0.05,64.4,0.05
1730,8093,保銳,21.0,0.3,1.45,26W30,07/24,34.3,0.0,36.0,0.0,64.0,0.0
1731,2646,星宇航空,21.3,0.15,0.71,26W30,07/24,35.7,-0.1,36.4,-0.16,63.6,0.16
1732,5907,大洋-KY,4.9,0.04,0.82,26W30,07/24,34.7,0.02,35.1,0.02,64.9,-0.02
1733,2547,日勝生,10.65,0.3,2.9,26W30,07/24,34.8,0.36,37.0,0.46,63.0,-0.46
1734,2474,可成,187.5,0.0,0.0,26W30,07/24,34.1,0.04,35.4,0.03,64.6,-0.03
1735,1799,易威,31.65,-0.5,-1.56,26W30,07/24,33.5,0.0,33.5,0.0,66.5,0.0
1736,6903,巨漢,322.0,-4.0,-1.23,26W30,07/24,34.5,0.0,35.8,0.0,64.2,0.0
1737,2454,聯發科,3900.0,-20.0,-0.51,26W30,07/24,32.8,0.07,35.7,0.03,64.3,-0.03
1738,6846,綠茵,61.0,0.0,0.0,26W30,07/24,35.8,-0.02,35.8,-0.02,64.2,0.02
1739,6449,鈺邦,225.5,-13.5,-5.65,26W30,07/24,30.9,-0.92,35.8,-0.02,64.2,0.02
1740,2516,新建,14.05,0.2,1.44,26W30,07/24,30.9,-0.04,36.2,-0.03,63.8,0.03
1741,3512,皇龍,19.7,-0.05,-0.25,26W30,07/24,33.6,-0.09,36.0,-0.09,64.0,0.09
