"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股100張以下(%)","100張以下增減","持股200張以下(%)","200張以下增減","持股400張以下(%)","400張以下增減","持股600張以下(%)","600張以下增減"
"1839","2926","誠品生活","30.1","+0.1","+0.33","26W29","07/17","15.2","+0.02","20.4","+0.02","25.5","+0.02","30","+1.26"
"1840","6449","鈺邦","237","+4","+1.72","26W29","07/17","17.7","-0.77","19.7","-0.57","25.1","-1.03","30.3","+0.29"
"1841","5880","合庫金","25.25","+0.2","+0.8","26W29","07/17","17.5","-0.11","22","-0.12","26.1","-0.15","28.1","-0.14"
"1842","2109","華豐","14.8","0","0","26W29","07/17","16.8","+0.04","20.7","-0.04","25.5","+0.13","29","-0.25"
"1843","7743","金利食安","21","+0.15","+0.72","26W29","07/17","12.4","0","18.8","0","25.2","0","32.1","0"
"1844","2072","世紀風電","144","+0.5","+0.35","26W29","07/17","17","+0.16","20.3","+0.04","24.7","-0.02","26.4","-0.02"
"1845","8426","紅木-KY","21.05","+0.05","+0.24","26W29","07/17","18.9","-0.19","21.1","-0.57","26.5","0","26.5","0"
"1846","2357","華碩","965","-3","-0.31","26W29","07/17","19.8","-0.03","23.3","-0.23","27.4","-0.12","31.1","+0.06"
"1847","1605","華新","39","+0.1","+0.26","26W29","07/17","22.8","+0.02","25.1","+0.03","27.2","+0.07","28.3","+0.11"
"1848","1457","宜進","14.45","+0.05","+0.35","26W29","07/17","17.9","-0.03","21.3","-0.08","25.4","0","28.2","-0.01"
"1849","2504","國產","31.7","-0.25","-0.78","26W29","07/17","17.9","-0.01","21.5","+0.05","24.8","+0.09","26.9","+0.02"
"1850","2603","長榮","231.5","-1","-0.43","26W29","07/17","24.7","-0.45","27","-0.37","29.4","-0.41","31.2","-0.36"
"1851","4556","旭然","70.6","-2.5","-3.42","26W29","07/17","19.9","-0.21","22.9","-0.04","25","-0.04","25","-0.04"
"1852","9928","中視","17.95","0","0","26W29","07/17","18.5","+0.04","20.5","-0.02","25.5","0","28.9","0"
"1853","6671","三能-KY","23","-0.25","-1.08","26W29","07/17","13.5","+0.16","18.8","+0.35","25","0","35.6","0"
"1854","6919","康霈*","99.6","-3.4","-3.3","26W29","07/17","16.9","-0.25","20.8","-0.26","25.4","-0.24","28.4","-0.11"
"1855","2073","雄順","26.4","0","0","26W29","07/17","10.4","+0.02","14.6","+0.02","24.8","+0.02","32.8","+0.02"
"1856","00751B","元大AAA至A公司債","30.47","-0.2","-0.65","26W29","07/17","17.3","+0.03","22","+0.1","25.2","+0.16","26.7","+0.13"
"1857","7839","達人網","44.65","-0.35","-0.78","26W29","07/17","14.6","-0.01","18.6","0","24.5","0","35.2","0"
"1858","2887","台新新光金","37.5","+0.2","+0.54","26W29","07/17","17.7","-0.01","21.6","-0.05","25.1","-0.05","27","-0.07"
"1859","1339","昭輝","43.3","+0.2","+0.46","26W29","07/17","21","+0.04","23.9","+0.07","25.4","-0.02","25.4","-0.02"
"1860","3168","眾福科","42.1","+0.2","+0.48","26W29","07/17","15.4","-0.02","17.9","-0.02","24.7","-0.02","27.4","0"
"1861","2845","遠東銀","13.4","-0.05","-0.37","26W29","07/17","16.2","-0.15","20.8","-0.13","25.1","-0.2","27.3","-0.18"
"1862","4127","天良","78.8","-3.2","-3.9","26W29","07/17","16.2","-0.61","19.9","-0.66","25.2","-1.05","29.6","-2.45"
"1863","5438","東友","16.8","-0.2","-1.18","26W29","07/17","19.7","-0.05","21.7","+0.2","24.5","0","25.7","0"
"1864","6177","達麗","47.55","-0.35","-0.73","26W29","07/17","16.5","-0.23","20.6","-0.27","24.5","-0.38","26.9","-0.37"
"1865","7780","大研生醫*","16.95","-0.1","-0.59","26W29","07/17","21.3","+0.06","22.8","+0.02","24.4","+0.01","25.5","+0.02"
"1866","00695B","富邦美債7-10","34.67","-0.18","-0.52","26W29","07/17","22.4","+0.23","24.4","+0.7","26","+0.73","27.5","-0.59"
"1867","4764","雙鍵","249.5","+21.5","+9.43","26W29","07/17","14.3","0","17.6","-0.39","23.1","-0.94","27.7","-0.12"
"1868","5344","立衛","13.55","+0.05","+0.37","26W29","07/17","21.5","+0.12","23.5","0","24.4","0","25.7","0"
"1869","1233","天仁","28.9","+0.45","+1.58","26W29","07/17","13","+0.08","18.3","-0.05","24.6","-0.05","28.8","-0.05"
"1870","3188","鑫龍騰","24.65","+0.05","+0.2","26W29","07/17","16","-0.11","20.5","+0.28","24.4","+0.01","28.1","+0.01"
"1871","7855","和運租車","43.3","-0.15","-0.35","26W29","07/17","0.46","-0.05","0.51","-0.05","0.64","-0.05","0.64","-0.05"
"1872","1535","中宇","45.95","-0.05","-0.11","26W29","07/17","21","-0.14","23.2","+0.15","24.5","-0.03","24.9","-0.03"
"1873","8478","東哥遊艇","141.5","-3","-2.08","26W29","07/17","19.6","-0.24","21.7","+0.2","23","-0.37","24.3","0"
"1874","6967","汎瑋材料","73.5","+0.6","+0.82","26W29","07/17","17.5","+0.05","20.9","+0.03","24.3","0","37.5","0"
"1875","6863","永道-KY","109.5","-1","-0.9","26W29","07/17","18.6","-0.28","21.5","0","24.5","0","26.6","0"
"1876","1453","大將","11.25","-0.1","-0.88","26W29","07/17","21","+0.03","22.7","+0.02","24.4","-0.01","25.6","0"
"1877","6757","台灣虎航","55.1","-1.1","-1.96","26W29","07/17","21.8","+0.26","22.9","+0.31","24.3","+0.57","25.3","+0.67"
"1878","4585","達明","300.5","-2","-0.66","26W29","07/17","21.6","+0.34","23.5","+0.76","24","+0.76","24.6","+0.75"
"1879","1802","台玻","60.8","+1.6","+2.7","26W29","07/17","20.9","+0.77","22","+0.78","23.3","+0.77","24","+0.86"
"1880","1530","亞崴","29","-0.3","-1.02","26W29","07/17","20.6","-0.12","22.1","-0.01","24","-0.01","27.4","0"
"1881","8032","光菱","36.3","0","0","26W29","07/17","19.9","+0.62","22.4","+0.12","24","+0.06","25.7","+0.06"
"1882","00933B","國泰10Y+金融債","15.6","-0.09","-0.57","26W29","07/17","16.3","+0.12","20.8","+0.22","24.2","+0.31","25.7","+0.32"
"1883","7782","光速火箭","26.6","+0.6","+2.31","26W29","07/17","17.2","-0.02","19.9","0","24.1","0","24.1","0"
"1884","3313","斐成","11.3","-0.4","-3.42","26W29","07/17","18.6","-0.05","21.2","-0.04","23.8","-0.22","24.5","-0.04"
"1885","1413","宏洲","9.31","-0.01","-0.11","26W29","07/17","15.1","-0.01","19.1","-0.01","24.1","-0.01","26.3","-0.01"
"1886","2855","統一證","48.55","+0.75","+1.57","26W29","07/17","16.6","+0.12","20.4","+0.26","24.3","+0.33","26.6","+0.31"
"1887","7750","新代","2300","-150","-6.12","26W29","07/17","11.7","+0.09","16","-0.21","22.4","-0.64","34.4","-0.07"
"1888","1617","榮星","17.7","-0.45","-2.48","26W29","07/17","17.9","-0.03","20.7","-0.08","23.5","+0.05","25.8","+0.35"
"1889","2423","固緯","74.6","-1.5","-1.97","26W29","07/17","15.5","-0.16","19.5","+0.05","24.6","0","27.5","0"
"1890","4131","浩泰","30.95","-1","-3.13","26W29","07/17","13.2","-0.3","17.1","-0.01","23.9","0","26.2","0"
"1891","1436","華友聯","38.55","-0.6","-1.53","26W29","07/17","18.3","+0.09","20.5","+0.05","23.2","+0.13","25.3","+0.48"
"1892","2939","永邑-KY","20","+0.8","+4.17","26W29","07/17","13.6","-0.26","18.3","-0.02","24","-0.02","28.2","-0.02"
"1893","1410","南染","24.4","-0.35","-1.41","26W29","07/17","13.6","-0.01","16","-0.01","23.7","0","26.6","0"
"1894","6936","永鴻生技","32.45","-0.65","-1.96","26W29","07/17","18.1","+0.15","21.6","-0.05","24","-0.04","26.1","-0.03"
"1895","6166","凌華","116.5","-0.5","-0.43","26W29","07/17","14.8","+0.06","18.7","+0.22","22.7","+0.25","25.1","+0.01"
"1896","4609","唐鋒","4.59","-0.03","-0.65","26W29","07/17","12.3","0","16.8","-0.24","23.8","-0.24","29.1","-1.13"
"1897","1475","業旺","26.6","0","0","26W29","07/17","11.4","0","16.2","-0.01","23.7","0","26.7","0"
"1898","2608","嘉里大榮","28.6","-0.05","-0.17","26W29","07/17","18.8","-0.04","20.7","-0.05","23.3","+0.1","24.7","-0.08"
"1899","8069","元太","160.5","+1.5","+0.94","26W29","07/17","15.8","+0.42","19","+0.52","23.1","+0.45","26.8","+0.71"
"1900","2545","皇翔","34.95","-0.3","-0.85","26W29","07/17","18.4","+0.03","21.2","+0.13","23.6","0","24.9","-0.02"
"1901","4154","樂威科-KY","12.5","+0.5","+4.17","26W29","07/17","11.4","-0.01","17","+0.45","23.4","+0.45","30.9","+0.45"
"1902","7820","立盈","121","-1","-0.82","26W29","07/17","18.2","-0.03","20.4","-0.03","23.8","-0.03","24.9","0"
"1903","00931B","統一美債20年","13.06","-0.11","-0.84","26W29","07/17","19.4","-0.24","23.1","-0.27","25.5","-0.3","26.5","-0.28"
"1904","2606","裕民","72.2","-2.1","-2.83","26W29","07/17","20.6","-0.45","22.4","-0.44","24.9","-0.41","26.2","-0.48"
"1905","3093","港建*","49.3","+0.25","+0.51","26W29","07/17","18.8","+0.76","21.8","+1.57","23.7","+1.35","24.8","+1.06"
"1906","2033","佳大","25.65","+2.3","+9.85","26W29","07/17","17.3","+0.25","20.2","+0.39","26","+0.13","29","+0.13"
"1907","5607","遠雄港","51.5","-0.8","-1.53","26W29","07/17","17.3","+0.13","20.8","+0.11","24.6","0","27.7","+0.3"
"1908","4153","鈺緯","33.25","-0.25","-0.75","26W29","07/17","18","-0.06","20.8","-0.05","23.5","-0.05","25.3","-0.03"
"1909","2247","汎德永業","230","0","0","26W29","07/17","18.8","+0.17","21.8","+0.15","23.3","0","25.5","0"
"1910","2007","燁興","7","-0.01","-0.14","26W29","07/17","19.4","-0.01","21.6","+0.01","23.2","-0.1","23.7","-0.1"
"1911","6843","進典","40.3","+1.1","+2.81","26W29","07/17","18.2","+0.04","21.6","-0.01","23.3","-0.01","25","-0.01"
"1912","3296","勝德","24.1","-0.1","-0.41","26W29","07/17","15.4","-0.47","18","-0.48","23","-0.06","24.5","0"
"1913","9917","中保科","111","0","0","26W29","07/17","17","-0.15","19.7","-0.18","23.2","+0.23","25.2","-0.03"
"1914","6722","輝創","32.7","-0.45","-1.36","26W29","07/17","15.6","-0.02","19.4","-0.01","23.7","-0.01","24.3","-0.01"
"1915","4406","新昕纖","10.05","-0.05","-0.5","26W29","07/17","9.25","-0.08","14.9","-0.08","24.1","-0.19","30.7","-0.19"
"1916","3171","炎洲流通","63.3","0","0","26W29","07/17","16.9","-0.34","20.9","-0.01","23.1","0","23.1","0"
"1917","1789","神隆","19.1","+0.05","+0.26","26W29","07/17","16.7","-0.06","19.9","-0.04","23","-0.02","24.4","+0.06"
"1918","2506","太設","8.57","-0.01","-0.12","26W29","07/17","16.7","-0.06","19.5","-0.12","23.1","-0.02","25.2","-0.2"
"1919","1623","大東電","202","-5","-2.42","26W29","07/17","18.3","-0.24","21.4","-0.26","23.5","-0.21","25","-1.42"
"1920","8416","實威","168","-0.5","-0.3","26W29","07/17","17.1","+0.41","20.1","0","22.9","0","22.9","0"
"1921","6550","北極星藥業-KY","11.2","-0.15","-1.32","26W29","07/17","17.1","+0.03","20.2","-0.01","23","+0.1","24.3","+0.04"
"1922","2450","神腦","28.3","+0.1","+0.35","26W29","07/17","19.9","+0.01","21.5","-0.11","22.8","0","23.4","0"
"1923","1506","正道","10.15","+0.05","+0.5","26W29","07/17","14","-0.09","18.1","-0.19","22.7","-0.13","26.2","0"
"1924","2432","倚天酷碁-創","27.9","-0.1","-0.36","26W29","07/17","13","-0.42","18.7","-0.04","22.6","-0.69","25.9","-0.01"
"1925","6585","鼎基","114.5","-1.5","-1.29","26W29","07/17","16.4","+0.38","18.5","+0.34","21.2","+0.24","21.9","+0.93"
"1926","2368","金像電","1130","+100","+9.71","26W29","07/17","13.4","+0.21","17","+0.23","21.3","-0.13","24.4","-0.53"
"1927","6183","關貿","91","-0.1","-0.11","26W29","07/17","13.8","-0.02","16.8","0","22.6","0","24","0"
"1928","7744","崴寶","512","+9","+1.79","26W29","07/17","13.6","-0.1","18.6","+0.26","22.7","+1.42","25.8","-0.12"
"1929","4535","至興","28.8","0","0","26W29","07/17","12.9","0","17.7","0","22.6","0","25.4","0"
"1930","6556","勝品","61.3","-0.1","-0.16","26W29","07/17","13.7","-0.03","15.7","-0.03","21.4","0","26.6","0"
"1931","3037","欣興","1110","-70","-5.93","26W29","07/17","18.7","-0.22","21.4","-0.31","25.3","-0.36","28.2","-0.41"
"1932","2801","彰銀","24.85","+0.15","+0.61","26W29","07/17","14.8","-0.02","18.9","-0.03","22.5","-0.06","24.1","-0.06"
"1933","1780","立弘","24.5","-0.35","-1.41","26W29","07/17","15.8","-0.08","19.1","-0.29","23.7","-0.09","28.8","-0.09"
"1934","8466","美吉吉-KY","15.5","-0.3","-1.9","26W29","07/17","15.7","-0.03","19.6","+0.14","22.6","-0.13","31.6","-0.13"
"1935","2237","華德動能-創","28","+0.1","+0.36","26W29","07/17","11.3","+0.12","15.2","+0.04","19.2","+0.02","23.1","+0.01"
"1936","6762","達亞","163","-1","-0.61","26W29","07/17","11.5","-0.07","15.8","-0.06","22.1","-0.02","29.1","-0.01"
"1937","2607","榮運","51.7","-0.6","-1.15","26W29","07/17","16.6","-0.12","19.5","-0.18","22.8","-0.29","25.5","-0.07"
"1938","2501","國建","22.5","-0.4","-1.75","26W29","07/17","16.8","+0.24","19.6","+0.29","22.6","+0.3","24.4","+0.29"
"1939","7814","海昌生技","29.5","-0.5","-1.67","26W29","07/17","18.2","+6.49","20.5","+7.67","22.4","+7.65","24.9","+7.71"
"1940","9930","中聯資源","63.1","0","0","26W29","07/17","17.8","-0.06","20.6","+0.08","22.1","-0.08","23","+0.1"
"1941","3516","亞帝歐","26.25","-0.2","-0.76","26W29","07/17","13.5","-0.47","19.1","-0.06","23","-0.12","25.5","-1.08"
"1942","9960","邁達康","30.25","0","0","26W29","07/17","13.1","-0.14","15.3","-0.14","23.7","-0.04","27","-0.04"
"1943","1805","寶徠","10.35","+0.1","+0.98","26W29","07/17","13.9","+0.04","18","+0.12","22.5","-0.04","26","-0.04"
"1944","4178","永笙-KY","17.15","-0.35","-2","26W29","07/17","12.6","+0.05","17.1","-0.12","22.2","+0.19","24.5","0"
"1945","00682U","期元大美元指數","20.42","+0.03","+0.15","26W29","07/17","7.89","-0.49","12.5","-0.49","22.5","-0.48","22.5","-0.48"
"1946","6921","嘉雨思-創","65.9","-1.5","-2.23","26W29","07/17","14","-0.01","17.8","0","21.9","0","24.8","0"
"1947","9931","欣高","33.85","-0.1","-0.29","26W29","07/17","13.7","-0.04","17.5","-0.04","21.9","-0.07","24","0"
"1948","2248","華勝-KY","62.9","+0.7","+1.13","26W29","07/17","12.7","+0.33","16.4","+0.3","21.5","+0.9","23.9","+2.11"
"1949","1268","漢來美食","181","0","0","26W29","07/17","16.7","0","18.5","0","21.9","0","27.8","0"
"1950","2434","統懋","56.4","+5.1","+9.94","26W29","07/17","17.4","+1.46","18.8","+0.63","21.8","+1.65","23.1","+0.43"
"1951","1440","南紡","13.7","-0.15","-1.08","26W29","07/17","16.3","+0.05","19.3","+0.12","22.2","+0.17","24.1","+0.23"
"1952","2027","大成鋼","48.4","-0.25","-0.51","26W29","07/17","19.8","-0.22","22.8","-0.28","25.7","-0.31","27.7","-0.34"
"1953","1259","安心","62.7","+0.2","+0.32","26W29","07/17","16.2","-0.19","20","-0.19","22.9","-0.21","26.2","-0.07"
"1954","6988","威力暘-創","11.65","0","0","26W29","07/17","10","-0.21","14.2","+0.01","21.7","-0.05","22.7","-0.05"
"1955","006203","元大MSCI台灣","195.3","+1.8","+0.93","26W29","07/17","14.4","-0.2","15.6","-0.26","19","-3.98","32.3","-0.9"
"1956","4439","冠星-KY","98.6","+2.6","+2.71","26W29","07/17","15","-0.06","20.9","+0.05","21.6","+0.05","25.3","+0.05"
"1957","1735","日勝化","20.9","0","0","26W29","07/17","17.9","+0.01","19.8","-0.07","21.6","0","22.2","0"
"1958","1538","正峰","8.96","0","0","26W29","07/17","14.8","0","20.8","0","21.5","0","24.6","0"
"1959","6412","群電","79.1","+0.6","+0.76","26W29","07/17","16.3","+0.11","18.3","+0.12","20.6","+0.11","22.2","+0.34"
"1960","7747","昕奇雲端","113.5","-0.5","-0.44","26W29","07/17","8.73","-0.06","17.3","-0.03","22.1","-0.03","22.1","-0.03"
"1961","7718","友鋮","47.15","-0.15","-0.32","26W29","07/17","13","-0.02","16.3","-0.03","21.4","-0.03","25.5","-0.03"
"1962","1108","幸福","11.75","0","0","26W29","07/17","15.3","+0.64","17.6","+0.6","20.4","+0.63","22.7","+0.64"
"1963","6526","達發","620","+10","+1.64","26W29","07/17","15.3","-0.16","18.7","+0.23","21.5","-0.15","22.3","-0.15"
"1964","2536","宏普","20.8","-0.3","-1.42","26W29","07/17","13.1","-0.34","17.3","-0.61","22.3","-0.87","25.1","-0.69"
"1965","6835","圓裕","31.2","+0.25","+0.81","26W29","07/17","15.1","+0.03","17.3","-0.2","21.4","-0.21","26.4","-0.21"
"1966","7827","漢康-KY創","159.5","-2.5","-1.54","26W29","07/17","13.2","-0.2","17.7","-0.13","22.7","-0.2","25.2","-0.18"
"1967","8404","百和興業-KY","16.25","-0.1","-0.61","26W29","07/17","14.3","+0.02","17.4","-0.03","21.1","-0.18","24","+0.29"
"1968","9906","欣巴巴","40.7","-0.6","-1.45","26W29","07/17","18.2","+0.07","20","-0.06","21.2","-0.07","23.3","-0.07"
"1969","9944","新麗","17.35","-0.15","-0.86","26W29","07/17","14.8","-0.24","16.9","-0.02","21.2","-0.03","28.5","-0.03"
"1970","6666","羅麗芬-KY","44.1","-0.25","-0.56","26W29","07/17","16.4","+0.02","18.8","+0.02","21.1","+0.04","22","+0.04"
"1971","5345","馥鴻","22.3","-0.6","-2.62","26W29","07/17","12.2","-0.07","15.9","-0.05","21.1","0","21.1","0"
"1972","6790","永豐實","38.05","-0.15","-0.39","26W29","07/17","16.4","0","18.9","+0.12","21.4","-0.11","22.7","+0.24"
"1973","7799","禾榮科","379","-4.5","-1.17","26W29","07/17","15.6","-0.07","17.8","-0.43","20.8","+0.12","25.2","+0.14"
"1974","6794","向榮生技","78.2","+0.1","+0.13","26W29","07/17","10.5","+0.17","14.8","-0.26","21.6","+0.71","25.6","+0.08"
"1975","2433","互盛電","41.7","0","0","26W29","07/17","17.8","+0.04","19.3","+0.01","21","+0.01","22.2","+0.02"
"1976","6916","華凌","18.2","-0.4","-2.15","26W29","07/17","14.3","+0.08","17.6","-0.32","21","0","22.3","0"
"1977","8438","昶昕","72.4","+0.5","+0.7","26W29","07/17","11","+0.18","13.7","+0.57","17.1","+0.74","19.1","+1.37"
"1978","6670","復盛應用","272.5","-5","-1.8","26W29","07/17","12.6","-0.27","16.5","-0.15","21.4","-0.21","28.3","-0.24"
"1979","2412","中華電","135.5","0","0","26W29","07/17","18","+0.44","19.7","+0.52","20.9","+0.56","21.7","+0.59"
"1980","2901","欣欣","23.65","-0.25","-1.05","26W29","07/17","13.3","+0.02","16.6","+0.02","20.8","+0.02","26","+0.02"
"1981","3252","海灣","15.95","-0.2","-1.24","26W29","07/17","13.9","-0.02","16.8","-0.39","21.4","-0.01","25.7","0"
"1982","6654","天正國際","176.5","+8.5","+5.06","26W29","07/17","12","-0.38","16.7","-0.09","21.8","-0.02","26.7","-0.01"
"1983","7803","雲象科技-創","19.2","+0.05","+0.26","26W29","07/17","15.1","+0.16","18.6","+0.23","21.3","-0.48","26.8","+0.65"
"1984","6488","環球晶","972","+14","+1.46","26W29","07/17","11.5","-0.18","14.4","-0.32","19","0","21.2","-0.58"
"1985","5478","智冠","98.3","-0.3","-0.3","26W29","07/17","14.9","+0.04","16.5","-0.07","20.4","+0.03","21.6","+0.01"
"1986","2023","燁輝","13.65","-0.2","-1.44","26W29","07/17","17.2","-0.1","19.3","-0.12","21","-0.14","21.8","-0.11"
"1987","2013","中鋼構","41.7","-0.05","-0.12","26W29","07/17","18","0","19.3","-0.02","20.5","-0.02","21.7","-0.02"
"1988","7709","榮田","71","+0.8","+1.14","26W29","07/17","16.8","0","18.3","0","20.5","0","20.5","0"
"1989","4551","智伸科","162","-8","-4.71","26W29","07/17","9.69","-0.13","12.5","-0.4","16.9","-0.32","19.6","+0.17"
"1990","4938","和碩","88.5","-0.9","-1.01","26W29","07/17","18.3","-0.02","20.1","0","22.4","+0.06","24.3","-0.02"
"1991","2505","國揚","17.3","-0.1","-0.57","26W29","07/17","14.7","0","17.8","-0.07","20.3","-0.04","22.5","+0.09"
"1992","4148","全宇生技-KY","33.3","-0.4","-1.19","26W29","07/17","15.2","-0.15","18.2","0","20.4","0","21.8","0"
"1993","6415","矽力*-KY","458","-12.5","-2.66","26W29","07/17","9.88","+0.12","13.6","+0.21","21.2","+0.15","27.4","-0.05"
"1994","2816","旺旺保","38.9","-0.25","-0.64","26W29","07/17","12.3","-0.08","15.5","-0.14","19.8","-0.07","22.6","-0.29"
"1995","3044","健鼎","490","+9","+1.87","26W29","07/17","12.3","+0.44","15.9","+0.64","20.5","+0.49","25.1","+0.31"
"1996","6574","霈方","120.5","-1.5","-1.23","26W29","07/17","14.9","+0.09","16.7","+0.04","21.6","+0.17","21.6","+0.17"
"1997","5212","凌網","47","+0.3","+0.64","26W29","07/17","14.1","+0.04","17.3","+0.04","20.3","+0.04","26.1","+0.03"
"1998","6928","攸泰科技","47.6","-0.9","-1.86","26W29","07/17","17.2","-0.14","19","-0.26","20.8","0","21.4","0"
"1999","5601","台聯櫃","30.5","0","0","26W29","07/17","9.39","0","13.8","-0.05","20.5","-0.05","34.1","-0.03"
"2000","6715","嘉基","353.5","+2","+0.57","26W29","07/17","11.5","0","15.3","+0.54","19.4","-0.28","24.5","-0.22"
"2001","1437","勤益控","31.95","-0.2","-0.62","26W29","07/17","13.1","0","16.8","+0.01","20.8","+0.35","24.5","+0.13"
"2002","6592","和潤企業","60.5","-1.1","-1.79","26W29","07/17","16.3","-0.13","18.1","-0.13","20.4","-0.05","21.4","-0.53"
"2003","8499","鼎炫-KY","271","-18","-6.23","26W29","07/17","14.7","-0.29","16.8","-0.51","20.2","0","23.7","0"
"2004","6904","伯鑫","125.5","0","0","26W29","07/17","8.59","-0.02","13.9","0","20.1","0","35.6","0"
"2005","1109","信大","13.5","-0.1","-0.74","26W29","07/17","14.2","+0.12","17","+0.12","20.6","-0.03","23.1","-0.03"
